price,ratings,guests,bathrooms,room_type,property_number_of_reviews,is_superhost,num_bedrooms,num_baths,surroundings
1168.87,4.79,6.0,1.0,Entire home/apt,53.0,False,2.0,1.0,"{""cats"": {""shopping"": [6, 59, 22], ""grocery"": [6, 22, 32], ""dining"": [6, 72, 32], ""landmark"": [2, 6, 57], ""transit"": [3, 3, 59], ""cafe"": [5, 18, 59], ""entertainment"": [1, 2, 116], ""fitness_sport"": [0, 16, 156], ""nightlife"": [0, 14, 156], ""culture"": [0, 4, 188], ""park_green"": [0, 1, 230]}, ""landmarks"": []}"
170.87,4.0,7.0,1.0,Entire home/apt,5.0,False,2.0,1.0,"{""cats"": {""shopping"": [2, 77, 54], ""dining"": [2, 64, 131], ""cafe"": [0, 13, 166], ""landmark"": [0, 1, 168], ""grocery"": [0, 35, 169], ""nightlife"": [0, 12, 216], ""transit"": [0, 6, 247], ""fitness_sport"": [0, 4, 310], ""lodging"": [0, 2, 361], ""entertainment"": [0, 2, 391], ""culture"": [0, 1, 447]}, ""landmarks"": []}"
106.2,4.74,1.0,1.0,Private room,27.0,False,1.0,1.0,"{""cats"": {""shopping"": [6, 69, 71], ""dining"": [10, 50, 71], ""park_green"": [2, 6, 79], ""landmark"": [1, 8, 82], ""lodging"": [8, 31, 85], ""nightlife"": [1, 10, 95], ""cafe"": [1, 11, 125], ""culture"": [2, 4, 127], ""grocery"": [1, 10, 136], ""fitness_sport"": [0, 10, 204], ""entertainment"": [0, 6, 249], ""transit"": [0, 2, 260]}, ""landmarks"": []}"
223.63,5.0,4.0,2.0,Entire home/apt,10.0,False,2.0,2.0,"{""cats"": {""shopping"": [19, 61, 5], ""dining"": [23, 88, 11], ""fitness_sport"": [2, 17, 13], ""grocery"": [5, 17, 30], ""cafe"": [2, 7, 41], ""nightlife"": [2, 11, 115], ""park_green"": [1, 4, 132], ""entertainment"": [0, 4, 171], ""landmark"": [0, 3, 201], ""lodging"": [0, 3, 251], ""culture"": [0, 1, 333], ""transit"": [0, 1, 381]}, ""landmarks"": []}"
125.92,4.8,2.0,1.0,Entire home/apt,110.0,True,1.0,1.0,"{""cats"": {""dining"": [9, 76, 37], ""grocery"": [1, 19, 40], ""shopping"": [7, 66, 43], ""nightlife"": [4, 14, 80], ""park_green"": [1, 3, 114], ""fitness_sport"": [2, 11, 116], ""landmark"": [1, 10, 124], ""cafe"": [1, 8, 128], ""culture"": [0, 4, 210], ""entertainment"": [0, 3, 248], ""transit"": [0, 2, 357], ""lodging"": [0, 1, 381]}, ""landmarks"": []}"
275.63,4.67,2.0,1.0,Entire home/apt,3.0,False,1.0,1.0,"{""cats"": {""shopping"": [7, 61, 31], ""dining"": [3, 50, 59], ""culture"": [2, 24, 107], ""lodging"": [2, 6, 113], ""fitness_sport"": [0, 8, 150], ""nightlife"": [0, 16, 155], ""grocery"": [0, 19, 155], ""landmark"": [0, 7, 162], ""entertainment"": [0, 12, 162], ""cafe"": [0, 9, 179], ""park_green"": [0, 3, 200], ""transit"": [0, 2, 304]}, ""landmarks"": []}"
164.53,4.73,2.0,1.0,Entire home/apt,22.0,False,1.0,1.0,"{""cats"": {""shopping"": [10, 66, 17], ""nightlife"": [6, 17, 18], ""dining"": [13, 70, 19], ""grocery"": [7, 35, 68], ""transit"": [2, 5, 70], ""fitness_sport"": [0, 8, 158], ""park_green"": [0, 2, 179], ""entertainment"": [0, 9, 194], ""landmark"": [0, 2, 239], ""culture"": [0, 1, 250], ""cafe"": [0, 1, 257], ""lodging"": [0, 1, 260]}, ""landmarks"": []}"
138.57,4.91,5.0,1.0,Entire home/apt,11.0,True,3.0,1.0,"{""cats"": {""nightlife"": [1, 5, 16], ""shopping"": [7, 81, 34], ""grocery"": [5, 38, 66], ""fitness_sport"": [2, 6, 97], ""dining"": [8, 63, 98], ""culture"": [1, 1, 117], ""entertainment"": [0, 3, 158], ""lodging"": [0, 5, 195], ""landmark"": [0, 2, 209], ""transit"": [0, 5, 236], ""park_green"": [0, 5, 353], ""cafe"": [0, 3, 374]}, ""landmarks"": []}"
70.21,5.0,2.0,1.0,Private room,3.0,True,1.0,1.0,"{""cats"": {""nightlife"": [2, 24, 69], ""dining"": [5, 64, 80], ""shopping"": [5, 56, 88], ""fitness_sport"": [4, 19, 94], ""entertainment"": [1, 10, 111], ""cafe"": [2, 10, 130], ""grocery"": [0, 25, 154], ""park_green"": [0, 1, 205], ""landmark"": [0, 6, 267], ""transit"": [0, 2, 430]}, ""landmarks"": []}"
75.58,5.0,1.0,1.0,Private room,3.0,False,1.0,1.0,"{""cats"": {""transit"": [1, 6, 19], ""shopping"": [13, 65, 41], ""grocery"": [3, 29, 57], ""fitness_sport"": [3, 10, 59], ""culture"": [1, 3, 59], ""nightlife"": [3, 13, 71], ""dining"": [10, 73, 77], ""cafe"": [0, 4, 153], ""landmark"": [0, 4, 156], ""lodging"": [0, 6, 203], ""park_green"": [0, 1, 255], ""entertainment"": [0, 3, 356]}, ""landmarks"": []}"
228.3,5.0,2.0,1.0,Shared room,10.0,True,1.0,1.0,"{""cats"": {""dining"": [6, 53, 33], ""fitness_sport"": [6, 11, 33], ""grocery"": [6, 25, 63], ""shopping"": [11, 76, 78], ""lodging"": [3, 7, 109], ""entertainment"": [2, 10, 118], ""cafe"": [1, 9, 132], ""culture"": [3, 3, 137], ""landmark"": [1, 6, 149], ""nightlife"": [0, 9, 159], ""park_green"": [0, 2, 295], ""transit"": [0, 5, 342]}, ""landmarks"": []}"
409.0,5.0,2.0,1.0,Private room,32.0,False,1.0,1.0,"{""cats"": {""dining"": [30, 77, 6], ""shopping"": [12, 58, 13], ""cafe"": [3, 8, 47], ""nightlife"": [4, 13, 52], ""fitness_sport"": [3, 19, 66], ""grocery"": [3, 19, 89], ""entertainment"": [1, 7, 121], ""lodging"": [0, 3, 204], ""park_green"": [0, 6, 301], ""landmark"": [0, 6, 308]}, ""landmarks"": [[""Brooklyn Academy of Music"", 648], [""Barclays Center"", 800]]}"
194.69,5.0,4.0,1.0,Entire home/apt,1.0,False,2.0,1.0,"{""cats"": {""shopping"": [10, 78, 7], ""nightlife"": [6, 21, 23], ""grocery"": [5, 21, 24], ""dining"": [16, 54, 31], ""fitness_sport"": [1, 8, 61], ""entertainment"": [2, 8, 74], ""culture"": [1, 5, 112], ""landmark"": [1, 7, 117], ""lodging"": [1, 5, 121], ""cafe"": [0, 6, 211], ""park_green"": [0, 3, 326]}, ""landmarks"": []}"
192.5,4.79,4.0,1.0,Entire home/apt,14.0,True,3.0,1.0,"{""cats"": {""shopping"": [19, 90, 17], ""transit"": [2, 7, 37], ""dining"": [3, 52, 50], ""fitness_sport"": [2, 14, 51], ""entertainment"": [1, 6, 54], ""grocery"": [3, 20, 65], ""cafe"": [1, 4, 138], ""lodging"": [0, 6, 205], ""culture"": [0, 2, 241], ""landmark"": [0, 6, 254], ""nightlife"": [0, 7, 294], ""park_green"": [0, 2, 378]}, ""landmarks"": [[""Williamsburg Bridge"", 499]]}"
256.52,4.87,5.0,1.0,Entire home/apt,39.0,False,2.0,1.0,"{""cats"": {""dining"": [1, 50, 47], ""entertainment"": [2, 8, 64], ""fitness_sport"": [1, 26, 68], ""grocery"": [1, 25, 72], ""nightlife"": [2, 27, 133], ""shopping"": [3, 59, 136], ""transit"": [0, 4, 187], ""culture"": [0, 2, 243], ""cafe"": [0, 10, 259], ""landmark"": [0, 5, 263]}, ""landmarks"": []}"
95.67,4.49,4.0,1.0,Entire home/apt,116.0,False,2.0,1.0,"{""cats"": {""entertainment"": [2, 8, 14], ""grocery"": [3, 24, 18], ""shopping"": [9, 58, 57], ""cafe"": [1, 12, 63], ""culture"": [1, 4, 63], ""dining"": [7, 71, 72], ""nightlife"": [4, 18, 75], ""fitness_sport"": [2, 12, 92], ""transit"": [0, 4, 209], ""landmark"": [0, 2, 213], ""lodging"": [0, 3, 239]}, ""landmarks"": []}"
300.33,5.0,6.0,1.0,Entire home/apt,1.0,False,3.0,1.0,"{""cats"": {""lodging"": [3, 4, 41], ""fitness_sport"": [1, 18, 64], ""entertainment"": [1, 7, 66], ""park_green"": [1, 5, 75], ""shopping"": [4, 43, 90], ""landmark"": [3, 22, 96], ""cafe"": [2, 13, 101], ""dining"": [7, 71, 103], ""nightlife"": [2, 14, 114], ""grocery"": [1, 13, 122], ""culture"": [0, 5, 185], ""transit"": [0, 1, 284]}, ""landmarks"": [[""United Nations Headquarters"", 794]]}"
179.07,5.0,4.0,2.0,Entire home/apt,2.0,False,1.0,2.0,"{""cats"": {""fitness_sport"": [2, 17, 53], ""shopping"": [5, 103, 65], ""grocery"": [3, 28, 72], ""dining"": [2, 45, 88], ""entertainment"": [0, 1, 161], ""transit"": [0, 1, 249], ""nightlife"": [0, 3, 275], ""culture"": [0, 2, 281], ""lodging"": [0, 1, 288], ""cafe"": [0, 7, 335], ""park_green"": [0, 5, 373], ""landmark"": [0, 3, 384]}, ""landmarks"": []}"
520.0,5.0,6.0,1.0,Private room,2.0,True,1.0,1.0,"{""cats"": {""landmark"": [1, 8, 66], ""dining"": [13, 46, 81], ""shopping"": [7, 72, 81], ""park_green"": [2, 6, 83], ""lodging"": [7, 31, 97], ""nightlife"": [1, 10, 105], ""cafe"": [2, 11, 120], ""culture"": [1, 4, 140], ""grocery"": [1, 10, 148], ""fitness_sport"": [0, 10, 219], ""entertainment"": [0, 6, 263], ""transit"": [0, 2, 271]}, ""landmarks"": []}"
188.07,5.0,4.0,1.5,Entire home/apt,1.0,False,2.0,1.5,"{""cats"": {""dining"": [11, 63, 81], ""nightlife"": [4, 18, 82], ""shopping"": [14, 72, 93], ""cafe"": [3, 9, 99], ""culture"": [1, 3, 106], ""landmark"": [1, 3, 117], ""grocery"": [1, 16, 119], ""entertainment"": [1, 5, 143], ""transit"": [0, 4, 155], ""lodging"": [0, 6, 180], ""fitness_sport"": [0, 16, 185], ""park_green"": [0, 1, 394]}, ""landmarks"": []}"
177.38,4.94,4.0,1.0,Entire home/apt,72.0,True,1.0,1.0,"{""cats"": {""dining"": [12, 79, 62], ""shopping"": [7, 50, 68], ""entertainment"": [3, 8, 88], ""grocery"": [6, 17, 94], ""landmark"": [2, 10, 103], ""nightlife"": [1, 22, 112], ""park_green"": [1, 1, 120], ""cafe"": [0, 8, 169], ""fitness_sport"": [0, 17, 189], ""transit"": [0, 2, 230], ""lodging"": [0, 1, 326], ""culture"": [0, 1, 373]}, ""landmarks"": []}"
130.17,4.71,2.0,1.0,Entire home/apt,7.0,True,1.0,1.0,"{""cats"": {""grocery"": [1, 7, 13], ""shopping"": [27, 64, 16], ""nightlife"": [12, 16, 17], ""dining"": [45, 99, 37], ""park_green"": [1, 1, 45], ""transit"": [1, 1, 59], ""cafe"": [5, 8, 59], ""fitness_sport"": [7, 16, 59], ""entertainment"": [1, 2, 88], ""lodging"": [0, 1, 360]}, ""landmarks"": []}"
133.3,5.0,2.0,1.0,Entire home/apt,4.0,False,1.0,1.0,"{""cats"": {""dining"": [2, 83, 48], ""grocery"": [1, 37, 53], ""shopping"": [0, 59, 173], ""transit"": [0, 2, 192], ""park_green"": [0, 2, 192], ""landmark"": [0, 8, 219], ""nightlife"": [0, 8, 285], ""cafe"": [0, 11, 297], ""fitness_sport"": [0, 3, 367], ""entertainment"": [0, 1, 406], ""lodging"": [0, 1, 425]}, ""landmarks"": [[""Bronx Zoo"", 219], [""New York Botanical Garden"", 632]]}"
280.0,4.79,4.0,1.0,Private room,56.0,True,1.0,1.0,"{""cats"": {""landmark"": [1, 8, 66], ""shopping"": [7, 71, 90], ""dining"": [13, 46, 90], ""park_green"": [1, 6, 93], ""nightlife"": [1, 10, 101], ""lodging"": [7, 31, 105], ""cafe"": [2, 11, 110], ""grocery"": [1, 10, 139], ""culture"": [1, 4, 148], ""fitness_sport"": [0, 10, 224], ""entertainment"": [0, 6, 271], ""transit"": [0, 2, 279]}, ""landmarks"": []}"
189.9,5.0,2.0,1.0,Entire home/apt,11.0,True,1.0,1.0,"{""cats"": {""shopping"": [12, 68, 24], ""dining"": [24, 77, 26], ""grocery"": [7, 23, 82], ""fitness_sport"": [1, 14, 82], ""nightlife"": [2, 16, 94], ""landmark"": [1, 4, 136], ""entertainment"": [0, 2, 198], ""cafe"": [0, 6, 204], ""transit"": [0, 4, 233], ""culture"": [0, 1, 300]}, ""landmarks"": []}"
61.12,4.79,2.0,1.0,Private room,258.0,False,1.0,1.0,"{""cats"": {""shopping"": [13, 61, 36], ""culture"": [3, 5, 38], ""dining"": [16, 64, 38], ""nightlife"": [5, 16, 47], ""landmark"": [2, 11, 50], ""cafe"": [3, 13, 55], ""fitness_sport"": [2, 8, 70], ""grocery"": [4, 22, 100], ""lodging"": [2, 8, 139], ""entertainment"": [1, 4, 146], ""transit"": [0, 1, 316], ""park_green"": [0, 2, 363]}, ""landmarks"": []}"
232.89,5.0,6.0,1.0,Entire home/apt,10.0,True,3.0,1.0,"{""cats"": {""grocery"": [1, 18, 25], ""dining"": [2, 52, 26], ""shopping"": [1, 107, 126], ""cafe"": [0, 6, 162], ""transit"": [0, 7, 173], ""culture"": [0, 2, 181], ""fitness_sport"": [0, 4, 197], ""entertainment"": [0, 4, 217], ""landmark"": [0, 4, 246], ""nightlife"": [0, 5, 248], ""park_green"": [0, 4, 340], ""lodging"": [0, 2, 418]}, ""landmarks"": []}"
72.68,5.0,1.0,1.0,Entire home/apt,1.0,True,1.0,1.0,"{""cats"": {""shopping"": [4, 58, 22], ""fitness_sport"": [1, 20, 25], ""landmark"": [2, 22, 34], ""park_green"": [1, 4, 66], ""lodging"": [1, 12, 139], ""culture"": [0, 7, 174], ""entertainment"": [0, 11, 211], ""cafe"": [0, 8, 286], ""nightlife"": [0, 5, 295], ""dining"": [0, 53, 296], ""grocery"": [0, 12, 348], ""transit"": [0, 3, 354]}, ""landmarks"": [[""Riverside Park"", 223]]}"
311.07,4.56,5.0,2.0,Entire home/apt,16.0,False,2.0,2.0,"{""cats"": {""nightlife"": [1, 7, 29], ""dining"": [5, 69, 29], ""shopping"": [5, 75, 57], ""lodging"": [1, 4, 90], ""entertainment"": [2, 7, 97], ""grocery"": [1, 18, 136], ""landmark"": [0, 2, 171], ""transit"": [0, 3, 179], ""fitness_sport"": [0, 14, 223], ""cafe"": [0, 13, 236], ""culture"": [0, 3, 339]}, ""landmarks"": []}"
215.0,5.0,3.0,1.0,Entire home/apt,4.0,True,2.0,1.0,"{""cats"": {""nightlife"": [2, 16, 43], ""dining"": [17, 78, 43], ""grocery"": [6, 25, 45], ""shopping"": [9, 67, 45], ""fitness_sport"": [3, 14, 67], ""entertainment"": [0, 2, 174], ""cafe"": [0, 4, 230], ""transit"": [0, 4, 249], ""landmark"": [0, 4, 258], ""culture"": [0, 1, 425]}, ""landmarks"": []}"
298.0,4.79,2.0,1.0,Private room,14.0,True,1.0,1.0,"{""cats"": {""shopping"": [5, 66, 47], ""dining"": [8, 61, 75], ""landmark"": [1, 4, 118], ""grocery"": [2, 23, 135], ""lodging"": [3, 22, 142], ""fitness_sport"": [1, 7, 149], ""nightlife"": [0, 6, 170], ""culture"": [0, 4, 204], ""entertainment"": [0, 8, 206], ""cafe"": [0, 8, 226], ""park_green"": [0, 2, 256], ""transit"": [0, 4, 344]}, ""landmarks"": []}"
239.13,4.67,4.0,1.0,Entire home/apt,12.0,False,2.0,1.0,"{""cats"": {""landmark"": [2, 16, 7], ""shopping"": [7, 63, 32], ""entertainment"": [2, 11, 49], ""fitness_sport"": [3, 12, 49], ""dining"": [8, 56, 58], ""nightlife"": [3, 8, 63], ""culture"": [1, 4, 93], ""grocery"": [3, 29, 106], ""lodging"": [2, 3, 108], ""cafe"": [0, 11, 164], ""transit"": [0, 2, 296]}, ""landmarks"": []}"
387.0,4.63,4.0,1.0,Entire home/apt,105.0,False,2.0,1.0,"{""cats"": {""dining"": [12, 65, 13], ""nightlife"": [4, 15, 32], ""shopping"": [8, 46, 48], ""grocery"": [1, 14, 53], ""landmark"": [3, 19, 59], ""fitness_sport"": [3, 17, 109], ""culture"": [1, 4, 117], ""cafe"": [2, 12, 133], ""park_green"": [0, 10, 152], ""transit"": [0, 5, 154], ""lodging"": [0, 8, 184]}, ""landmarks"": [[""Central Park"", 174], [""Cathedral of St. John the Divine"", 319]]}"
145.28,4.78,2.0,1.0,Entire home/apt,18.0,False,1.0,1.0,"{""cats"": {""landmark"": [2, 17, 58], ""grocery"": [4, 31, 86], ""shopping"": [8, 54, 87], ""dining"": [12, 55, 94], ""cafe"": [2, 11, 95], ""fitness_sport"": [1, 15, 112], ""entertainment"": [1, 13, 149], ""culture"": [0, 4, 166], ""nightlife"": [0, 10, 194], ""lodging"": [0, 2, 201], ""transit"": [0, 1, 204], ""park_green"": [0, 1, 346]}, ""landmarks"": []}"
170.37,4.88,6.0,1.0,Entire home/apt,16.0,True,3.0,1.0,"{""cats"": {""dining"": [3, 52, 12], ""shopping"": [17, 84, 20], ""transit"": [3, 7, 68], ""entertainment"": [1, 6, 81], ""fitness_sport"": [2, 15, 93], ""grocery"": [3, 21, 103], ""cafe"": [0, 4, 175], ""lodging"": [0, 6, 179], ""culture"": [0, 3, 243], ""landmark"": [0, 7, 283], ""nightlife"": [0, 7, 285], ""park_green"": [0, 2, 416]}, ""landmarks"": [[""Williamsburg Bridge"", 477]]}"
179.0,4.73,2.0,1.0,Entire home/apt,11.0,False,2.0,1.0,"{""cats"": {""culture"": [1, 3, 33], ""entertainment"": [3, 4, 37], ""fitness_sport"": [2, 10, 76], ""transit"": [1, 3, 82], ""landmark"": [1, 5, 87], ""shopping"": [10, 72, 89], ""grocery"": [5, 31, 91], ""dining"": [6, 62, 119], ""cafe"": [1, 6, 134], ""nightlife"": [1, 8, 148], ""park_green"": [0, 7, 175], ""lodging"": [0, 3, 209]}, ""landmarks"": []}"
354.9,4.91,4.0,2.0,Entire home/apt,68.0,True,2.0,2.0,"{""cats"": {""transit"": [2, 2, 41], ""grocery"": [3, 13, 55], ""landmark"": [3, 18, 71], ""shopping"": [5, 49, 76], ""culture"": [1, 4, 85], ""cafe"": [1, 9, 85], ""fitness_sport"": [3, 22, 92], ""nightlife"": [1, 15, 118], ""park_green"": [1, 10, 141], ""dining"": [0, 64, 155], ""lodging"": [0, 2, 193], ""entertainment"": [0, 6, 277]}, ""landmarks"": []}"
227.07,5.0,4.0,1.0,Entire home/apt,1.0,False,2.0,1.0,"{""cats"": {""nightlife"": [3, 9, 28], ""shopping"": [7, 63, 35], ""fitness_sport"": [2, 11, 41], ""landmark"": [4, 16, 68], ""lodging"": [2, 3, 71], ""entertainment"": [3, 10, 93], ""dining"": [7, 54, 99], ""grocery"": [2, 30, 103], ""culture"": [1, 4, 125], ""cafe"": [0, 11, 190], ""transit"": [0, 3, 301]}, ""landmarks"": []}"
259.5,5.0,6.0,2.0,Entire home/apt,1.0,False,2.0,2.0,"{""cats"": {""lodging"": [1, 3, 66], ""shopping"": [13, 54, 77], ""dining"": [16, 65, 78], ""entertainment"": [1, 4, 90], ""transit"": [1, 7, 92], ""culture"": [3, 8, 96], ""cafe"": [2, 15, 102], ""nightlife"": [5, 19, 106], ""landmark"": [1, 11, 112], ""fitness_sport"": [2, 12, 113], ""grocery"": [2, 16, 143]}, ""landmarks"": [[""Brooklyn Museum"", 695], [""Brooklyn Botanic Garden"", 741]]}"
682.17,5.0,8.0,2.5,Entire home/apt,30.0,True,4.0,2.5,"{""cats"": {""fitness_sport"": [2, 18, 50], ""lodging"": [3, 12, 102], ""shopping"": [2, 67, 118], ""culture"": [1, 3, 119], ""grocery"": [2, 22, 127], ""dining"": [2, 52, 145], ""nightlife"": [1, 4, 147], ""landmark"": [0, 16, 172], ""cafe"": [0, 5, 210], ""transit"": [0, 5, 211], ""park_green"": [0, 5, 214], ""entertainment"": [0, 5, 226]}, ""landmarks"": [[""Central Park"", 694]]}"
157.3,4.67,4.0,1.0,Entire home/apt,3.0,True,2.0,1.0,"{""cats"": {""landmark"": [1, 5, 47], ""shopping"": [11, 77, 52], ""grocery"": [6, 31, 53], ""nightlife"": [1, 6, 87], ""dining"": [1, 65, 114], ""lodging"": [1, 2, 134], ""culture"": [1, 4, 136], ""fitness_sport"": [1, 8, 140], ""cafe"": [0, 7, 191], ""entertainment"": [0, 1, 280], ""park_green"": [0, 5, 359], ""transit"": [0, 3, 362]}, ""landmarks"": []}"
412.9,5.0,6.0,2.0,Entire home/apt,3.0,False,3.0,2.0,"{""cats"": {""culture"": [1, 3, 48], ""entertainment"": [3, 4, 51], ""fitness_sport"": [2, 10, 75], ""transit"": [1, 5, 79], ""shopping"": [8, 72, 79], ""landmark"": [1, 5, 85], ""grocery"": [5, 32, 87], ""dining"": [5, 60, 117], ""cafe"": [1, 6, 149], ""nightlife"": [0, 7, 152], ""park_green"": [0, 7, 177], ""lodging"": [0, 3, 202]}, ""landmarks"": []}"
290.7,4.0,4.0,1.0,Entire home/apt,1.0,False,2.0,1.0,"{""cats"": {""shopping"": [4, 53, 17], ""nightlife"": [1, 18, 31], ""fitness_sport"": [3, 15, 55], ""landmark"": [2, 14, 106], ""grocery"": [1, 15, 109], ""culture"": [1, 5, 149], ""park_green"": [0, 5, 156], ""entertainment"": [0, 2, 202], ""dining"": [0, 68, 220], ""cafe"": [0, 16, 264], ""lodging"": [0, 1, 334], ""transit"": [0, 2, 381]}, ""landmarks"": [[""Brooklyn Botanic Garden"", 389], [""Prospect Park"", 411], [""Brooklyn Museum"", 478]]}"
179.4,4.81,4.0,1.0,Entire home/apt,47.0,False,2.0,1.0,"{""cats"": {""shopping"": [6, 69, 39], ""entertainment"": [7, 16, 46], ""dining"": [7, 75, 52], ""grocery"": [1, 14, 52], ""fitness_sport"": [2, 13, 104], ""landmark"": [0, 1, 172], ""culture"": [0, 5, 239], ""nightlife"": [0, 9, 246], ""cafe"": [0, 8, 290], ""lodging"": [0, 2, 319], ""park_green"": [0, 1, 330], ""transit"": [0, 1, 385]}, ""landmarks"": []}"
259.4,5.0,4.0,1.0,Entire home/apt,8.0,True,2.0,1.0,"{""cats"": {""dining"": [3, 56, 56], ""fitness_sport"": [3, 18, 85], ""park_green"": [1, 4, 107], ""lodging"": [3, 10, 114], ""shopping"": [1, 48, 122], ""landmark"": [1, 21, 135], ""grocery"": [0, 18, 184], ""cafe"": [0, 8, 189], ""nightlife"": [0, 10, 192], ""culture"": [0, 9, 204], ""transit"": [0, 5, 205], ""entertainment"": [0, 7, 303]}, ""landmarks"": []}"
33.93,4.86,1.0,1.0,Private room,7.0,False,1.0,1.0,"{""cats"": {""landmark"": [0, 6, 168], ""fitness_sport"": [0, 7, 174], ""dining"": [0, 102, 180], ""entertainment"": [0, 6, 264], ""shopping"": [0, 61, 271], ""grocery"": [0, 20, 275], ""nightlife"": [0, 9, 277], ""park_green"": [0, 1, 342], ""culture"": [0, 1, 362], ""cafe"": [0, 1, 436]}, ""landmarks"": []}"
76.6,5.0,1.0,1.0,Private room,7.0,True,3.0,1.0,"{""cats"": {""shopping"": [19, 72, 67], ""grocery"": [3, 15, 76], ""dining"": [19, 73, 78], ""landmark"": [1, 6, 103], ""fitness_sport"": [1, 20, 110], ""nightlife"": [1, 7, 121], ""cafe"": [2, 4, 125], ""park_green"": [1, 2, 134], ""entertainment"": [0, 6, 189], ""lodging"": [0, 3, 241], ""culture"": [0, 4, 285], ""transit"": [0, 1, 341]}, ""landmarks"": []}"
558.63,5.0,6.0,2.5,Entire home/apt,3.0,False,3.0,2.5,"{""cats"": {""shopping"": [8, 71, 22], ""fitness_sport"": [2, 29, 38], ""dining"": [13, 60, 41], ""culture"": [1, 7, 136], ""grocery"": [0, 16, 164], ""cafe"": [0, 17, 186], ""landmark"": [0, 4, 191], ""park_green"": [0, 6, 263], ""nightlife"": [0, 2, 351], ""entertainment"": [0, 1, 444]}, ""landmarks"": []}"
122.42,4.8,3.0,1.0,Entire home/apt,10.0,True,1.0,1.0,"{""cats"": {""entertainment"": [1, 1, 150], ""cafe"": [0, 8, 166], ""dining"": [0, 96, 173], ""shopping"": [0, 69, 179], ""fitness_sport"": [0, 14, 179], ""transit"": [0, 1, 189], ""grocery"": [0, 7, 228], ""nightlife"": [0, 16, 230], ""park_green"": [0, 1, 267]}, ""landmarks"": []}"
236.23,4.95,2.0,1.0,Private room,91.0,True,1.0,1.0,"{""cats"": {""shopping"": [1, 113, 146], ""fitness_sport"": [0, 15, 166], ""dining"": [0, 43, 178], ""grocery"": [0, 26, 179], ""nightlife"": [0, 5, 202], ""landmark"": [0, 1, 238], ""transit"": [0, 4, 249], ""cafe"": [0, 2, 270], ""entertainment"": [0, 4, 286]}, ""landmarks"": []}"
321.39,5.0,4.0,1.0,Entire home/apt,4.0,False,2.0,1.0,"{""cats"": {""landmark"": [1, 13, 34], ""fitness_sport"": [2, 16, 47], ""dining"": [10, 72, 67], ""shopping"": [1, 55, 120], ""nightlife"": [2, 17, 136], ""transit"": [1, 2, 145], ""cafe"": [0, 13, 161], ""grocery"": [0, 13, 163], ""lodging"": [0, 2, 176], ""entertainment"": [0, 4, 180], ""park_green"": [0, 2, 204], ""culture"": [0, 4, 248]}, ""landmarks"": [[""Barclays Center"", 564]]}"
252.0,4.91,3.0,1.0,Entire home/apt,33.0,True,1.0,1.0,"{""cats"": {""landmark"": [1, 17, 54], ""nightlife"": [1, 11, 78], ""shopping"": [5, 52, 85], ""culture"": [1, 7, 98], ""transit"": [1, 2, 113], ""grocery"": [1, 12, 133], ""entertainment"": [1, 5, 148], ""dining"": [0, 64, 150], ""fitness_sport"": [0, 22, 168], ""park_green"": [0, 9, 190], ""cafe"": [0, 10, 212], ""lodging"": [0, 2, 275]}, ""landmarks"": []}"
228.63,5.0,2.0,1.5,Entire home/apt,2.0,False,1.0,1.5,"{""cats"": {""nightlife"": [2, 23, 33], ""dining"": [6, 67, 33], ""shopping"": [8, 58, 57], ""fitness_sport"": [4, 17, 60], ""grocery"": [1, 20, 91], ""landmark"": [0, 7, 179], ""entertainment"": [0, 8, 186], ""cafe"": [0, 11, 221], ""park_green"": [0, 2, 265]}, ""landmarks"": []}"
287.63,5.0,5.0,1.5,Entire home/apt,1.0,False,2.0,1.5,"{""cats"": {""dining"": [4, 73, 101], ""fitness_sport"": [1, 21, 110], ""grocery"": [2, 14, 112], ""shopping"": [3, 71, 134], ""landmark"": [0, 5, 175], ""cafe"": [0, 10, 208], ""nightlife"": [0, 5, 255], ""culture"": [0, 6, 264], ""park_green"": [0, 5, 281], ""lodging"": [0, 2, 336], ""entertainment"": [0, 1, 409]}, ""landmarks"": []}"
120.87,4.42,3.0,1.0,Entire home/apt,83.0,False,1.0,1.0,"{""cats"": {""grocery"": [4, 29, 66], ""shopping"": [5, 99, 71], ""dining"": [3, 55, 96], ""landmark"": [1, 11, 106], ""nightlife"": [0, 3, 208], ""cafe"": [0, 3, 221], ""entertainment"": [0, 3, 221], ""lodging"": [0, 1, 238], ""transit"": [0, 4, 252], ""culture"": [0, 2, 286], ""fitness_sport"": [0, 3, 308]}, ""landmarks"": []}"
183.9,4.93,4.0,1.0,Entire home/apt,44.0,True,2.0,1.0,"{""cats"": {""landmark"": [2, 8, 54], ""culture"": [2, 8, 79], ""dining"": [7, 75, 116], ""cafe"": [2, 16, 135], ""shopping"": [5, 50, 136], ""nightlife"": [1, 17, 136], ""fitness_sport"": [1, 8, 138], ""grocery"": [2, 15, 145], ""entertainment"": [0, 5, 158], ""transit"": [0, 7, 170], ""park_green"": [0, 3, 267], ""lodging"": [0, 1, 394]}, ""landmarks"": [[""Brooklyn Museum"", 314], [""Brooklyn Botanic Garden"", 355], [""Prospect Park"", 709]]}"
